date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:34:31	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2020%20Jul%202024%2008:04:30%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fgallery-3-columns%2F&format=xml	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed155a	(from https://wavio.peerduck.com/gallery-3-columns/)
13:34:32	56552/56552	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:32%20GMT	https://wavio.peerduck.com/gallery-3-columns/nggallery/page/2	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/gallery-3-columns/nggallery/page/2.html	(from https://wavio.peerduck.com/gallery-3-columns/)
13:34:33	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2020%20Jul%202024%2008:04:33%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fgallery-2-columns%2F	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed0f33	(from https://wavio.peerduck.com/gallery-2-columns/)
13:34:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Jul%202024%2008:04:33%20GMT	https://wavio.peerduck.com/?p=937	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/indexd0ff.html	(from https://wavio.peerduck.com/gallery-2-columns/)
13:34:34	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2020%20Jul%202024%2008:04:34%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fgallery-2-columns%2F&format=xml	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embedd1b5	(from https://wavio.peerduck.com/gallery-2-columns/)
13:34:36	56552/56552	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:35%20GMT	https://wavio.peerduck.com/gallery-2-columns/nggallery/page/2	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/gallery-2-columns/nggallery/page/2.html	(from https://wavio.peerduck.com/gallery-2-columns/)
13:34:37	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2020%20Jul%202024%2008:04:37%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fcontact-us%2F	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed2bdd	(from https://wavio.peerduck.com/contact-us/)
13:34:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Jul%202024%2008:04:37%20GMT	https://wavio.peerduck.com/?p=26	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/index88b9.html	(from https://wavio.peerduck.com/contact-us/)
13:34:38	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2020%20Jul%202024%2008:04:38%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fcontact-us%2F&format=xml	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed1d29	(from https://wavio.peerduck.com/contact-us/)
13:34:38	1329/1329	---M--	200	added ('OK')	image/png	etag:%22616ee697-531%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/place-1-1.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/place-1-1.png	(from https://wavio.peerduck.com/contact-us/)
13:34:39	1155/1155	---M--	200	added ('OK')	image/png	etag:%22616ee698-483%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/telephone-1-1.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/telephone-1-1.png	(from https://wavio.peerduck.com/contact-us/)
13:34:39	1557/1557	---M--	200	added ('OK')	image/png	etag:%22616ee699-615%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/skype-1-1.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/skype-1-1.png	(from https://wavio.peerduck.com/contact-us/)
13:34:39	3287/3287	---MCZ	200	added ('OK')	text/css	etag:W/%22658da43f-cd7%22	https://wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=8.4.0	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min2678.css	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:40	7887/7887	---MCZ	200	added ('OK')	text/css	etag:W/%22658da43f-1ecf%22	https://wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.4.0	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min2678.css	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:40	2673/2673	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658da43f-a71%22	https://wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.8.4.0	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.mine101.js	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:40	21504/21504	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658da43f-5400%22	https://wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.8.4.0	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mind58c.js	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:40	2147/2147	---MC-	200	added ('OK')	application/rss+xml	etag:%22a0d7614473c60c1ef567102c6bbea3aa%22	https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/feed/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/three-bottles-of-mineral-water-5/feed/index.html	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:40	31626/31626	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658da43f-7b8a%22	https://wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.8.4.0	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min8f8c.js	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:41	9749/9749	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658da43f-2615%22	https://wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.8.4.0	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min8f8c.js	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:41	6429/6429	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658da43f-191d%22	https://wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=8.4.0	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min2678.js	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:42	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2020%20Jul%202024%2008:04:42%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fproduct%2Fthree-bottles-of-mineral-water-5%2F	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embedea05	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Jul%202024%2008:04:42%20GMT	https://wavio.peerduck.com/?p=3074	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/index7f28.html	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:43	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2020%20Jul%202024%2008:04:43%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fproduct%2Fthree-bottles-of-mineral-water-5%2F&format=xml	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embedacda	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:44	242288/242288	---M--	200	added ('OK')	image/png	etag:%22616ee8af-3b270%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/kisspng-water-filter-water-cooler-bottled-treem-1.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/kisspng-water-filter-water-cooler-bottled-treem-1.png	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:45	2981/2981	---MCZ	200	added ('OK')	application/javascript	etag:W/%22639db97d-ba5%22	https://wavio.b-cdn.net/wp-includes/js/comment-reply.min.js?ver=6.5.5	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-includes/js/comment-reply.minadc6.js	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:45	507456/507456	---M--	200	added ('OK')	image/png	etag:%22616ef0bb-7be40%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/kisspng-water-filter-water-cooler-bottled-treem-1-800x658.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/kisspng-water-filter-water-cooler-bottled-treem-1-800x658.png	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:45	77658/77658	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:45%20GMT	https://wavio.peerduck.com/product/three-bottles-of-mineral-water-copy/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/three-bottles-of-mineral-water-copy/index.html	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:45	13243/13243	---M--	200	added ('OK')	image/png	etag:%22616ee833-33bb%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/Vector-3.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/Vector-3.png	(from https://wavio.peerduck.com/?add-to-cart=3074)
13:34:46	23692/23692	---M--	200	added ('OK')	image/png	etag:%22616ee8df-5c8c%22	https://wavio.b-cdn.net/wp-content/uploads/2020/12/resourse-2-2.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/12/resourse-2-2.png	(from https://wavio.peerduck.com/?add-to-cart=3074)
13:34:46	143123/143123	---M--	200	added ('OK')	image/png	etag:%22616ee81d-22f13%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/netclipart-1-516x1024.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/netclipart-1-516x1024.png	(from https://wavio.peerduck.com/?add-to-cart=3074)
13:34:46	81018/81018	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:45%20GMT	https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/?add-to-cart=3029	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/three-bottles-of-mineral-water-5/indexcd0e.html	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:47	17848/17848	---M--	200	added ('OK')	image/png	etag:%22616ee824-45b8%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/Vector-2.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/Vector-2.png	(from https://wavio.peerduck.com/?add-to-cart=3074)
13:34:47	81111/81111	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:46%20GMT	https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/?add-to-cart=3065	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/three-bottles-of-mineral-water-5/index567a.html	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:47	78898/78898	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:47%20GMT	https://wavio.peerduck.com/product/three-bottles-of-mineral-water-4/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/three-bottles-of-mineral-water-4/index.html	(from https://wavio.peerduck.com/product/three-bottles-of-mineral-water-5/)
13:34:47	318465/318465	---M--	200	added ('OK')	image/png	etag:%22616eebf0-4dc01%22	https://wavio.b-cdn.net/wp-content/uploads/2020/12/swirl-1-5.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/12/swirl-1-5.png	(from https://wavio.peerduck.com/?add-to-cart=3074)
13:34:48	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2020%20Jul%202024%2008:04:48%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fproduct%2Fnaturally-mineral-water-2%2F	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed73e0	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:48	4386/4386	---MC-	200	added ('OK')	application/rss+xml	etag:%22a0d7614473c60c1ef567102c6bbea3aa%22	https://wavio.peerduck.com/product/naturally-mineral-water-2/feed/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/naturally-mineral-water-2/feed/index.html	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Jul%202024%2008:04:48%20GMT	https://wavio.peerduck.com/?p=2949	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/index3e92.html	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:49	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2020%20Jul%202024%2008:04:49%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fproduct%2Fnaturally-mineral-water-2%2F&format=xml	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed5a62	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:50	269029/269029	---M--	200	added ('OK')	image/png	etag:%22616ee66d-41ae5%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/1-2-water-bottle-free-png-image-water-pro-1.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/1-2-water-bottle-free-png-image-water-pro-1.png	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:51	18833/18833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22639db97d-4991%22	https://wavio.b-cdn.net/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-includes/js/underscore.mind584.js	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:51	358710/358710	---M--	200	added ('OK')	image/png	etag:%22616f1904-57936%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/1-2-water-bottle-free-png-image-water-pro-1-800x1385.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/1-2-water-bottle-free-png-image-water-pro-1-800x1385.png	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:51	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22639db97d-592%22	https://wavio.b-cdn.net/wp-includes/js/wp-util.min.js?ver=6.5.5	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-includes/js/wp-util.minadc6.js	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:52	13786/13786	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658da43f-35da%22	https://wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=8.4.0	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min2678.js	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:54	75776/75776	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:51%20GMT	https://wavio.peerduck.com/product/small-bottles-of-mineral-water-6/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/small-bottles-of-mineral-water-6/index.html	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:55	107341/107341	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:52%20GMT	https://wavio.peerduck.com/product/naturally-mineral-water-2/?add-to-cart=3066	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/naturally-mineral-water-2/index1fca.html	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:55	108029/108029	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:53%20GMT	https://wavio.peerduck.com/product/naturally-mineral-water-2/?add-to-cart=3039	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/naturally-mineral-water-2/index19e4.html	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:55	107255/107255	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:54%20GMT	https://wavio.peerduck.com/product/naturally-mineral-water-2/?add-to-cart=3029	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/naturally-mineral-water-2/indexcd0e.html	(from https://wavio.peerduck.com/product/naturally-mineral-water-2/)
13:34:55	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2020%20Jul%202024%2008:04:55%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fproduct%2Fsmall-bottles-of-mineral-water-4%2F	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embedffd7	(from https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/)
13:34:56	2027/2027	---MC-	200	added ('OK')	application/rss+xml	etag:%22a0d7614473c60c1ef567102c6bbea3aa%22	https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/feed/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/small-bottles-of-mineral-water-4/feed/index.html	(from https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/)
13:34:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Jul%202024%2008:04:56%20GMT	https://wavio.peerduck.com/?p=3048	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/indexd9e7.html	(from https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/)
13:34:57	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2020%20Jul%202024%2008:04:57%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fproduct%2Fsmall-bottles-of-mineral-water-4%2F&format=xml	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed21ec	(from https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/)
13:34:58	167823/167823	---M--	200	added ('OK')	image/png	etag:%22616ee8b5-28f8f%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/pngwave-1.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/pngwave-1.png	(from https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/)
13:35:01	333204/333204	---M--	200	added ('OK')	image/png	etag:%22616ef0b7-51594%22	https://wavio.b-cdn.net/wp-content/uploads/2020/11/pngwave-1-800x622.png	C:/Users/akp33/Desktop/razal_project/wavio.b-cdn.net/wp-content/uploads/2020/11/pngwave-1-800x622.png	(from https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/)
13:35:01	79941/79941	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:04:59%20GMT	https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/?add-to-cart=3066	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/product/small-bottles-of-mineral-water-4/index1fca.html	(from https://wavio.peerduck.com/product/small-bottles-of-mineral-water-4/)
13:35:01	18586/18586	---MC-	200	added ('OK')	application/rss+xml	etag:%2296de38f7bd396c85692ce70a7d4b4ac4%22	https://wavio.peerduck.com/category/service/feed/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/category/service/feed/index.html	(from https://wavio.peerduck.com/category/service/)
13:35:01	69999/69999	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:05:00%20GMT	https://wavio.peerduck.com/water-is-part-of-a-deeply-interconnected-system/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/water-is-part-of-a-deeply-interconnected-system/index.html	(from https://wavio.peerduck.com/category/service/)
13:35:03	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2020%20Jul%202024%2008:05:03%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fthe-average-cost-for-water-2%2F	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embedc0b5	(from https://wavio.peerduck.com/the-average-cost-for-water-2/)
13:35:06	69093/69093	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:05:03%20GMT	https://wavio.peerduck.com/the-average-cost-for-water/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/the-average-cost-for-water/index.html	(from https://wavio.peerduck.com/category/service/)
13:35:06	50876/50876	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:05:04%20GMT	https://wavio.peerduck.com/author/the-best-water-theme/page/4/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/author/the-best-water-theme/page/4/index.html	(from https://wavio.peerduck.com/author/the-best-water-theme/)
13:35:06	118800/118800	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:05:03%20GMT	https://wavio.peerduck.com/author/the-best-water-theme/page/2/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/author/the-best-water-theme/page/2/index.html	(from https://wavio.peerduck.com/author/the-best-water-theme/)
13:35:06	39482/39482	---MC-	200	added ('OK')	application/rss+xml	etag:%2296de38f7bd396c85692ce70a7d4b4ac4%22	https://wavio.peerduck.com/author/the-best-water-theme/feed/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/author/the-best-water-theme/feed/index.html	(from https://wavio.peerduck.com/author/the-best-water-theme/)
13:35:07	4886/4886	---MC-	200	added ('OK')	application/rss+xml	etag:%22a0d7614473c60c1ef567102c6bbea3aa%22	https://wavio.peerduck.com/the-average-cost-for-water-2/feed/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/the-average-cost-for-water-2/feed/index.html	(from https://wavio.peerduck.com/the-average-cost-for-water-2/)
13:35:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Jul%202024%2008:05:07%20GMT	https://wavio.peerduck.com/?p=2925	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/index8542.html	(from https://wavio.peerduck.com/the-average-cost-for-water-2/)
13:35:08	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2020%20Jul%202024%2008:05:07%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fthe-average-cost-for-water-2%2F&format=xml	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed27f9	(from https://wavio.peerduck.com/the-average-cost-for-water-2/)
13:35:09	7026/7026	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:05:08%20GMT	https://wavio.peerduck.com/wp-login.php?redirect_to=https%3A%2F%2Fwavio.peerduck.com%2Fthe-average-cost-for-water-2%2F	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-login42e4.html	(from https://wavio.peerduck.com/the-average-cost-for-water-2/)
13:35:10	75543/75543	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:05:09%20GMT	https://wavio.peerduck.com/why-do-we-need-to-drink-water/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/why-do-we-need-to-drink-water/index.html	(from https://wavio.peerduck.com/the-average-cost-for-water-2/)
13:35:10	69934/69934	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:05:10%20GMT	https://wavio.peerduck.com/most-freshwater-is-in-ice/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/most-freshwater-is-in-ice/index.html	(from https://wavio.peerduck.com/category/glacier/)
13:35:11	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2020%20Jul%202024%2008:05:11%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fwhy-ice-floats-in-water-2%2F	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed6bf3	(from https://wavio.peerduck.com/why-ice-floats-in-water-2/)
13:35:12	5171/5171	---MC-	200	added ('OK')	application/rss+xml	etag:%22a0d7614473c60c1ef567102c6bbea3aa%22	https://wavio.peerduck.com/why-ice-floats-in-water-2/feed/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/why-ice-floats-in-water-2/feed/index.html	(from https://wavio.peerduck.com/why-ice-floats-in-water-2/)
13:35:13	27329/27329	---MC-	200	added ('OK')	application/rss+xml	etag:%2296de38f7bd396c85692ce70a7d4b4ac4%22	https://wavio.peerduck.com/category/glacier/feed/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/category/glacier/feed/index.html	(from https://wavio.peerduck.com/category/glacier/)
13:35:13	70341/70341	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jul%202024%2008:05:11%20GMT	https://wavio.peerduck.com/water-regulates-the-earths-temperature/	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/water-regulates-the-earths-temperature/index.html	(from https://wavio.peerduck.com/category/glacier/)
13:35:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Jul%202024%2008:05:12%20GMT	https://wavio.peerduck.com/?p=2926	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/indexfa7b.html	(from https://wavio.peerduck.com/why-ice-floats-in-water-2/)
13:35:14	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2020%20Jul%202024%2008:05:13%20GMT	https://wavio.peerduck.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavio.peerduck.com%2Fwhy-ice-floats-in-water-2%2F&format=xml	C:/Users/akp33/Desktop/razal_project/wavio.peerduck.com/wp-json/oembed/1.0/embed1d07	(from https://wavio.peerduck.com/why-ice-floats-in-water-2/)
